Fecha,Producto,Monto
2023-01-02,D,not a number
,D,
2023-01-01,B,200
,B,not a number
2023-01-02,,
Not a date,C,400
Not a date,F,200
2023-01-04,A,500
2023-01-02,F,400
2023-01-02,E,300
2023-01-01,E,100
2023-01-01,D,500
2023-01-04,A,not a number
2023-01-03,F,200
,D,500
2023-01-03,E,300
2023-01-03,B,100
2023-01-02,A,500
,A,not a number
2023-01-02,F,200
,,500
Not a date,C,100
2023-01-02,F,not a number
2023-01-02,B,500
2023-01-02,,200
2023-01-04,,100
2023-01-02,,300
2023-01-01,B,300
2023-01-01,D,400
,A,500
Not a date,D,200
2023-01-04,B,500
,C,100
2023-01-01,A,400
2023-01-04,B,200
2023-01-04,C,500
Not a date,F,200
2023-01-04,E,100
2023-01-02,,400
2023-01-04,B,200
Not a date,E,100
,D,300
Not a date,E,200
Not a date,B,400
2023-01-01,E,
2023-01-02,,not a number
2023-01-01,A,not a number
,B,200
2023-01-03,C,200
,E,100
2023-01-02,A,500
2023-01-04,,not a number
Not a date,D,500
2023-01-03,D,not a number
2023-01-02,,200
2023-01-01,E,400
Not a date,D,400
,C,
2023-01-01,B,not a number
2023-01-02,A,not a number
2023-01-02,F,100
,E,200
2023-01-03,D,200
,B,
2023-01-04,F,500
2023-01-01,C,100
2023-01-03,D,300
Not a date,D,400
2023-01-04,A,400
2023-01-03,C,200
2023-01-01,C,
2023-01-02,E,100
Not a date,F,300
,A,400
2023-01-01,E,100
2023-01-04,A,300
2023-01-04,C,not a number
2023-01-02,A,200
2023-01-02,A,500
Not a date,A,400
,B,400
Not a date,B,300
2023-01-02,F,500
2023-01-02,F,not a number
2023-01-04,,100
2023-01-02,C,200
2023-01-03,A,100
2023-01-01,C,300
2023-01-02,B,400
Not a date,A,not a number
,E,400
,B,100
,B,not a number
2023-01-03,B,
Not a date,,200
2023-01-03,A,300
2023-01-02,F,200
2023-01-01,D,300
,E,200
Not a date,E,
,C,100
2023-01-03,A,500
2023-01-04,F,not a number
2023-01-02,B,300
2023-01-01,D,100
2023-01-02,A,400
2023-01-04,A,400
2023-01-01,,200
2023-01-04,F,400
2023-01-02,D,500
2023-01-03,B,300
2023-01-02,A,200
2023-01-02,E,300
2023-01-02,E,300
Not a date,D,
2023-01-04,B,100
2023-01-04,D,400
,A,not a number
2023-01-04,,300
,,500
Not a date,E,
2023-01-03,,500
,C,not a number
2023-01-02,D,400
2023-01-03,,400
Not a date,C,200
2023-01-04,C,200
,F,200
2023-01-02,E,400
2023-01-01,D,300
2023-01-01,C,100
2023-01-03,A,not a number
2023-01-04,,
2023-01-01,F,not a number
2023-01-03,B,not a number
Not a date,,200
2023-01-03,,100
2023-01-03,,500
2023-01-03,F,400
2023-01-02,B,500
2023-01-03,E,200
,D,300
2023-01-03,D,
2023-01-02,B,
2023-01-02,,200
Not a date,A,100
2023-01-04,B,
2023-01-01,B,200
2023-01-01,D,not a number
2023-01-03,C,300
Not a date,A,300
2023-01-03,D,400
2023-01-01,F,400
2023-01-02,B,not a number
2023-01-04,C,300
Not a date,A,not a number
2023-01-02,E,300
2023-01-04,A,100
Not a date,A,200
Not a date,,400
2023-01-01,B,100
2023-01-02,B,
Not a date,E,200
,E,400
Not a date,E,
2023-01-04,D,not a number
2023-01-01,D,
2023-01-03,B,100
2023-01-01,B,500
2023-01-03,E,
2023-01-02,D,500
2023-01-02,C,400
Not a date,D,100
,B,
2023-01-02,D,200
Not a date,B,
2023-01-01,E,200
2023-01-02,,100
2023-01-01,E,500
2023-01-01,E,100
,C,500
2023-01-02,,500
2023-01-01,C,not a number
,B,not a number
,A,200
2023-01-02,F,400
,C,300
2023-01-02,B,100
2023-01-02,,500
2023-01-03,D,100
2023-01-01,,400
2023-01-04,E,400
2023-01-02,E,300
2023-01-01,E,
,B,300
Not a date,E,500
2023-01-02,C,not a number
,D,
,E,300
,B,not a number
,D,
,E,not a number
2023-01-02,A,500
2023-01-04,E,200
2023-01-03,F,not a number
,,500
,C,300
2023-01-03,D,100
2023-01-02,C,300
2023-01-01,A,400
Not a date,A,300
Not a date,F,200
2023-01-01,C,500
2023-01-02,D,not a number
Not a date,A,400
2023-01-03,A,500
2023-01-01,E,500
2023-01-04,F,not a number
2023-01-02,,
2023-01-01,B,300
Not a date,,100
2023-01-02,,
2023-01-03,A,400
2023-01-02,D,not a number
2023-01-02,D,200
2023-01-03,E,200
,D,100
2023-01-03,E,100
2023-01-02,A,300
2023-01-03,A,200
,,400
2023-01-01,A,not a number
2023-01-03,A,100
2023-01-03,B,100
2023-01-02,F,100
2023-01-01,,not a number
2023-01-04,,400
2023-01-04,F,200
Not a date,B,
2023-01-03,A,400
2023-01-03,D,not a number
2023-01-01,E,400
,,300
2023-01-04,F,
Not a date,C,not a number
2023-01-01,E,
2023-01-03,C,
2023-01-04,C,100
Not a date,,200
2023-01-02,A,
2023-01-04,C,300
Not a date,A,300
2023-01-01,B,not a number
2023-01-02,D,500
Not a date,C,100
Not a date,,200
2023-01-03,D,200
,A,200
2023-01-04,C,not a number
2023-01-03,E,100
2023-01-02,,
,B,
Not a date,F,not a number
2023-01-03,B,200
,C,
2023-01-04,,400
2023-01-02,B,400
2023-01-01,F,100
2023-01-03,E,200
2023-01-02,D,not a number
2023-01-01,E,500
2023-01-03,B,500
2023-01-02,F,500
2023-01-02,D,400
,,not a number
2023-01-03,F,500
2023-01-02,E,200
Not a date,A,200
2023-01-03,A,500
2023-01-02,D,300
,D,500
2023-01-01,D,300
2023-01-01,A,100
Not a date,E,100
2023-01-03,D,200
,A,not a number
2023-01-02,D,400
2023-01-02,D,not a number
2023-01-01,F,200
,D,200
Not a date,A,not a number
2023-01-01,E,400
2023-01-01,A,200
Not a date,A,
2023-01-03,D,
2023-01-02,F,400
2023-01-03,C,200
,,
2023-01-04,C,100
2023-01-04,C,300
2023-01-04,A,200
Not a date,D,300
2023-01-01,,500
2023-01-03,C,
2023-01-02,B,200
2023-01-04,B,100
2023-01-03,B,400
2023-01-04,E,100
2023-01-04,D,300
2023-01-02,A,400
,A,100
,D,100
,F,100
Not a date,,not a number
2023-01-01,F,400
Not a date,E,100
2023-01-03,D,
Not a date,F,
2023-01-03,,100
2023-01-03,E,300
2023-01-01,C,100
2023-01-02,C,
2023-01-01,E,100
,D,500
,C,400
Not a date,D,500
2023-01-03,F,not a number
2023-01-04,C,300
2023-01-04,,500
2023-01-03,,not a number
2023-01-01,F,200
2023-01-02,,400
2023-01-01,D,100
2023-01-03,D,500
2023-01-03,,500
2023-01-02,B,100
Not a date,E,100
Not a date,A,300
2023-01-02,E,500
Not a date,,500
2023-01-04,D,
Not a date,D,200
Not a date,E,
Not a date,D,not a number
2023-01-04,F,200
Not a date,C,
,D,500
2023-01-04,,200
2023-01-02,,500
2023-01-01,E,400
2023-01-02,E,300
2023-01-01,E,200
2023-01-02,,500
,B,200
2023-01-01,,not a number
2023-01-01,F,300
2023-01-03,,400
2023-01-01,F,100
2023-01-01,,100
2023-01-03,,200
Not a date,B,500
Not a date,F,not a number
2023-01-03,B,300
2023-01-04,F,400
2023-01-01,B,400
2023-01-01,B,
2023-01-03,F,400
2023-01-03,B,100
2023-01-04,,300
,F,
Not a date,B,100
2023-01-02,,200
,,400
Not a date,E,300
2023-01-01,A,400
,F,100
2023-01-03,B,100
2023-01-04,E,100
Not a date,A,400
2023-01-04,B,300
Not a date,A,300
,F,200
2023-01-01,,400
2023-01-02,,200
2023-01-04,A,not a number
2023-01-04,,200
2023-01-02,C,200
2023-01-04,D,200
2023-01-04,,100
Not a date,C,not a number
Not a date,F,
2023-01-02,F,200
2023-01-01,A,300
,,200
,,100
2023-01-04,,500
2023-01-01,E,
2023-01-02,B,not a number
2023-01-02,D,500
Not a date,,500
2023-01-04,B,not a number
2023-01-03,E,400
2023-01-02,F,
2023-01-04,D,
2023-01-01,C,300
Not a date,F,100
,F,not a number
2023-01-01,A,500
2023-01-02,E,100
2023-01-02,A,100
2023-01-01,A,400
2023-01-02,B,500
2023-01-04,F,200
2023-01-02,E,100
Not a date,A,500
2023-01-04,C,
2023-01-03,D,100
2023-01-02,,400
2023-01-02,E,400
Not a date,B,200
Not a date,E,400
,F,500
2023-01-01,B,not a number
2023-01-01,D,400
2023-01-01,C,not a number
Not a date,A,200
2023-01-01,E,
2023-01-01,B,300
2023-01-03,D,100
2023-01-01,A,100
2023-01-02,,500
,D,200
Not a date,C,200
2023-01-04,A,200
,A,100
2023-01-03,,400
Not a date,A,100
Not a date,B,100
2023-01-02,A,100
,D,
,B,
2023-01-01,A,400
2023-01-02,D,300
2023-01-01,D,500
2023-01-01,E,300
Not a date,D,300
,,100
2023-01-01,F,300
2023-01-03,C,100
2023-01-03,A,100
,,500
2023-01-03,A,200
Not a date,A,100
2023-01-02,D,
2023-01-04,D,300
2023-01-01,A,500
2023-01-04,F,not a number
2023-01-02,B,not a number
2023-01-02,B,not a number
Not a date,C,300
2023-01-03,E,200
2023-01-03,,400
2023-01-02,C,200
Not a date,A,500
Not a date,,200
,A,not a number
2023-01-01,A,200
2023-01-03,E,500
2023-01-02,D,500
,E,not a number
2023-01-04,C,
2023-01-03,D,300
2023-01-01,D,100
Not a date,C,400
2023-01-02,D,400
2023-01-03,,not a number
2023-01-04,B,
2023-01-01,C,400
2023-01-01,C,200
,B,500
2023-01-03,E,
2023-01-04,E,500
2023-01-01,E,not a number
2023-01-02,D,500
2023-01-01,B,100
2023-01-04,,500
Not a date,C,500
Not a date,C,
,C,200
2023-01-03,D,300
2023-01-04,D,400
,F,200
2023-01-01,,200
2023-01-01,E,200
Not a date,F,400
,F,not a number
Not a date,D,200
2023-01-02,E,300
Not a date,E,not a number
2023-01-02,C,500
2023-01-01,D,300
,E,
2023-01-02,F,not a number
,B,500
,B,500
2023-01-02,D,200
2023-01-03,C,200
Not a date,C,400
2023-01-02,E,100
2023-01-01,,300
,D,400
2023-01-04,,400
2023-01-02,B,300
Not a date,F,not a number
,E,
2023-01-03,F,300
2023-01-01,,500
2023-01-03,E,
2023-01-04,A,100
2023-01-02,F,not a number
,D,200
2023-01-02,F,100
Not a date,F,100
2023-01-02,E,200
2023-01-01,B,100
2023-01-04,,not a number
2023-01-03,A,not a number
2023-01-04,F,not a number
,,400
2023-01-02,,400
,B,not a number
2023-01-03,C,200
,A,200
Not a date,A,300
2023-01-04,,300
2023-01-03,E,not a number
2023-01-03,F,
2023-01-03,C,100
2023-01-01,E,100
2023-01-04,D,200
,B,
2023-01-03,B,100
2023-01-04,E,500
2023-01-03,,400
Not a date,B,100
Not a date,F,100
Not a date,B,300
2023-01-02,F,500
2023-01-03,D,100
2023-01-02,C,400
2023-01-04,A,100
2023-01-02,E,200
2023-01-04,E,500
2023-01-04,F,100
2023-01-04,D,
,D,500
2023-01-02,,100
,A,400
2023-01-03,C,400
2023-01-02,E,500
2023-01-03,F,not a number
2023-01-03,D,300
2023-01-04,E,300
2023-01-02,F,200
2023-01-03,B,not a number
Not a date,E,300
2023-01-03,C,500
Not a date,F,300
2023-01-02,C,200
,E,100
2023-01-02,B,300
,C,500
,D,500
2023-01-02,F,200
2023-01-03,E,
2023-01-01,B,200
2023-01-03,D,
2023-01-03,E,400
2023-01-04,,400
2023-01-04,B,400
2023-01-03,D,
Not a date,C,100
,E,500
2023-01-04,E,400
2023-01-03,C,500
2023-01-01,,200
Not a date,A,100
2023-01-02,D,200
2023-01-03,C,500
2023-01-03,E,not a number
,D,
Not a date,,not a number
2023-01-04,D,400
2023-01-04,A,not a number
2023-01-04,E,200
2023-01-02,B,
Not a date,A,not a number
Not a date,A,300
2023-01-04,B,100
2023-01-04,B,500
,,
2023-01-01,,400
2023-01-01,A,200
2023-01-03,D,100
2023-01-03,C,400
Not a date,C,200
Not a date,A,not a number
2023-01-02,D,
2023-01-02,B,500
2023-01-01,F,
2023-01-03,A,300
2023-01-01,E,300
2023-01-01,D,
2023-01-03,E,not a number
2023-01-02,E,500
,A,100
,D,500
,E,not a number
2023-01-03,,200
2023-01-04,,
2023-01-04,D,
2023-01-04,C,
Not a date,F,
2023-01-02,E,100
2023-01-02,E,300
Not a date,D,not a number
2023-01-01,,200
,F,not a number
2023-01-04,C,400
,E,400
2023-01-04,A,400
,,300
2023-01-01,D,500
,D,100
,,
2023-01-03,E,300
,C,200
2023-01-03,E,200
2023-01-02,,400
Not a date,B,100
,E,400
2023-01-02,F,200
2023-01-03,,200
,F,
,,500
2023-01-01,B,
2023-01-02,F,500
2023-01-04,F,
2023-01-04,A,500
2023-01-01,D,400
2023-01-03,F,not a number
2023-01-04,D,100
2023-01-04,,500
Not a date,C,300
2023-01-02,E,500
2023-01-03,A,400
,,100
2023-01-02,B,500
2023-01-03,C,
2023-01-04,A,100
Not a date,A,300
2023-01-02,,200
2023-01-04,B,
2023-01-03,B,100
2023-01-02,D,not a number
,E,500
2023-01-02,,
2023-01-04,C,400
2023-01-02,E,not a number
,C,not a number
Not a date,A,400
Not a date,F,400
2023-01-04,F,400
2023-01-03,,not a number
2023-01-04,B,100
Not a date,B,400
2023-01-01,A,200
2023-01-01,A,not a number
2023-01-02,C,not a number
,A,not a number
2023-01-02,,300
2023-01-01,C,100
Not a date,E,100
2023-01-02,B,400
2023-01-04,B,not a number
,F,
2023-01-04,F,not a number
,,400
Not a date,B,100
2023-01-02,,400
,E,400
2023-01-04,E,400
2023-01-02,D,400
2023-01-02,C,400
2023-01-04,F,500
2023-01-01,C,500
,F,not a number
2023-01-04,D,not a number
Not a date,B,
2023-01-03,,
2023-01-04,C,500
2023-01-02,F,100
2023-01-02,C,300
2023-01-04,B,100
2023-01-03,,
2023-01-04,A,not a number
2023-01-03,F,500
2023-01-03,A,100
Not a date,D,300
,,400
2023-01-02,E,200
2023-01-02,C,500
2023-01-03,F,500
2023-01-02,C,300
2023-01-01,D,400
2023-01-03,D,400
2023-01-02,C,200
2023-01-01,F,400
Not a date,,300
2023-01-02,B,not a number
2023-01-01,,400
2023-01-04,B,not a number
,E,
2023-01-04,,
2023-01-01,C,not a number
2023-01-03,C,300
2023-01-03,F,500
2023-01-02,C,500
2023-01-04,F,500
2023-01-03,C,100
2023-01-03,D,500
2023-01-04,A,300
Not a date,C,200
2023-01-03,A,
,B,400
2023-01-01,E,500
2023-01-02,,100
2023-01-03,,
,B,
,C,not a number
2023-01-03,,100
Not a date,F,300
2023-01-01,B,200
2023-01-02,D,500
2023-01-03,A,500
2023-01-02,F,100
2023-01-04,,300
,F,100
,C,100
2023-01-03,D,200
2023-01-03,A,300
2023-01-04,D,200
Not a date,B,300
2023-01-03,C,500
,F,400
2023-01-02,F,not a number
2023-01-01,B,400
2023-01-02,F,
Not a date,E,300
2023-01-01,C,400
2023-01-02,B,100
2023-01-02,C,500
2023-01-04,A,not a number
Not a date,C,not a number
,C,
2023-01-04,A,not a number
2023-01-01,B,500
,C,400
2023-01-04,D,not a number
Not a date,C,not a number
2023-01-03,B,300
2023-01-03,F,100
2023-01-01,,300
2023-01-03,A,400
2023-01-04,F,500
2023-01-01,B,500
,E,300
Not a date,,200
2023-01-01,F,300
,C,200
2023-01-01,,
2023-01-02,C,300
2023-01-02,A,200
2023-01-01,C,200
2023-01-03,,not a number
2023-01-02,D,
Not a date,D,not a number
,F,200
2023-01-04,B,200
2023-01-02,A,100
2023-01-01,E,200
2023-01-03,F,not a number
2023-01-04,B,200
,A,500
,,100
2023-01-02,A,200
,,not a number
,F,not a number
2023-01-03,B,400
2023-01-03,B,not a number
2023-01-03,C,100
2023-01-01,E,not a number
,D,500
,C,300
,A,500
Not a date,E,
2023-01-03,E,500
2023-01-04,B,100
2023-01-02,E,100
2023-01-04,F,400
2023-01-01,E,not a number
2023-01-01,A,400
,F,100
2023-01-04,F,not a number
,C,100
Not a date,E,100
2023-01-01,B,300
2023-01-01,,500
2023-01-04,C,400
2023-01-01,B,400
Not a date,E,200
Not a date,C,
Not a date,E,300
2023-01-02,A,100
Not a date,C,100
Not a date,B,300
2023-01-02,A,not a number
,D,400
2023-01-03,B,100
2023-01-01,,
Not a date,E,200
2023-01-01,B,400
2023-01-04,D,500
2023-01-01,B,
,A,300
2023-01-02,F,400
2023-01-01,B,500
2023-01-01,C,200
2023-01-01,,not a number
2023-01-03,D,300
2023-01-03,B,not a number
2023-01-04,D,
2023-01-02,F,100
2023-01-01,A,not a number
2023-01-01,C,100
2023-01-01,E,
2023-01-01,B,500
2023-01-03,A,400
,D,200
,F,500
2023-01-04,,200
Not a date,D,not a number
2023-01-02,,200
,F,not a number
2023-01-01,,200
,F,300
2023-01-04,A,500
Not a date,B,300
,E,400
2023-01-04,B,400
2023-01-03,C,100
Not a date,B,100
2023-01-04,F,100
,F,
2023-01-03,C,400
2023-01-04,D,200
2023-01-04,F,not a number
,C,
Not a date,F,200
2023-01-03,E,500
2023-01-01,F,400
2023-01-02,A,not a number
Not a date,C,not a number
2023-01-03,,not a number
2023-01-04,B,100
2023-01-03,C,not a number
2023-01-02,D,not a number
,F,400
2023-01-02,C,200
2023-01-01,E,
2023-01-01,C,
2023-01-02,E,200
Not a date,F,300
Not a date,B,300
2023-01-04,F,500
2023-01-01,D,400
2023-01-04,A,300
2023-01-01,B,300
2023-01-02,B,400
Not a date,A,200
Not a date,C,500
2023-01-02,F,500
2023-01-04,C,500
2023-01-04,C,300
2023-01-03,F,200
2023-01-01,D,500
2023-01-04,B,400
2023-01-02,E,500
2023-01-04,A,
Not a date,B,100
2023-01-01,C,200
,A,100
2023-01-03,E,200
2023-01-01,B,not a number
Not a date,B,400
Not a date,D,not a number
Not a date,B,300
Not a date,B,300
2023-01-02,E,not a number
2023-01-03,E,200
,A,500
Not a date,C,100
Not a date,E,400
2023-01-04,A,500
2023-01-03,B,300
2023-01-01,A,500
2023-01-03,A,not a number
2023-01-03,A,not a number
,F,
2023-01-03,A,
,E,100
Not a date,,300
Not a date,,200
2023-01-02,,400
,,not a number
,F,400
2023-01-01,C,300
2023-01-04,A,200
2023-01-03,D,
2023-01-01,,not a number
,B,100
2023-01-01,,400
2023-01-02,,300
2023-01-04,B,400
,F,
,B,
2023-01-03,B,200
2023-01-04,F,100
2023-01-02,B,
Not a date,A,200
2023-01-01,,
2023-01-03,C,not a number
,F,500
Not a date,D,200
2023-01-02,F,200
2023-01-04,E,400
2023-01-01,D,
2023-01-03,E,200
,F,300
,E,not a number
Not a date,D,400
Not a date,A,400
2023-01-01,F,500
2023-01-04,F,not a number
2023-01-02,B,300
2023-01-04,F,not a number
2023-01-04,,200
2023-01-04,,500
2023-01-01,F,300
2023-01-01,A,500
2023-01-02,B,not a number
2023-01-04,C,100
2023-01-01,E,not a number
2023-01-02,D,200
,C,500
2023-01-02,B,100
2023-01-04,,200
2023-01-03,,500
2023-01-04,,500
2023-01-03,A,not a number
2023-01-02,,
,D,500
,E,500
2023-01-01,F,400
,F,
Not a date,C,500
2023-01-02,E,not a number
2023-01-01,B,400
,E,400
2023-01-02,A,100
2023-01-04,C,200
,C,400
2023-01-03,A,300
2023-01-02,E,400
2023-01-01,,300
2023-01-04,A,
Not a date,,100
2023-01-04,D,300
,A,100
2023-01-03,,100
2023-01-04,E,100
Not a date,,300
2023-01-01,A,300
2023-01-02,B,100
2023-01-03,F,
Not a date,A,100
,F,
,A,200
,E,
2023-01-03,D,
2023-01-04,D,
2023-01-03,F,100
,E,500
Not a date,,200
2023-01-02,E,200
2023-01-02,E,200
2023-01-03,B,500
,C,200
2023-01-01,A,200
2023-01-03,E,300
,E,not a number
2023-01-04,E,300
2023-01-02,D,100
2023-01-02,E,100
2023-01-02,A,
2023-01-01,,400
,,not a number
,E,500
,A,300
,B,100
2023-01-01,,500
Not a date,C,200
2023-01-03,D,500
2023-01-03,A,300
,,not a number
2023-01-04,,400
2023-01-02,F,
2023-01-01,B,300
2023-01-04,C,
2023-01-04,C,not a number
,C,100
2023-01-01,A,
2023-01-03,B,100
2023-01-02,E,500
2023-01-03,F,300
2023-01-04,B,100
2023-01-02,B,200
Not a date,,200
2023-01-04,B,400
2023-01-03,A,500
2023-01-03,F,100
,A,400
2023-01-03,F,200
2023-01-01,F,400
2023-01-04,,400
2023-01-02,A,100
2023-01-03,F,100
,B,100
,A,500
2023-01-03,F,
2023-01-01,C,400
,A,400
2023-01-02,,500
2023-01-04,D,200
Not a date,A,300
2023-01-01,A,
,A,200
2023-01-04,F,500
Not a date,A,
2023-01-03,D,
2023-01-03,E,400
2023-01-02,A,400
Not a date,C,100
2023-01-03,D,100
2023-01-03,E,400
,F,400
2023-01-02,A,not a number
2023-01-04,E,
2023-01-03,C,100
2023-01-01,D,100
2023-01-01,D,200
2023-01-04,F,400
Not a date,F,
2023-01-02,F,400
,E,500
2023-01-01,A,200
2023-01-01,B,300
2023-01-04,D,300
Not a date,B,300
Not a date,,
2023-01-04,D,not a number
2023-01-01,F,100
2023-01-02,A,
2023-01-01,A,300
Not a date,D,500
,E,
2023-01-01,,
2023-01-02,F,100
2023-01-03,A,100
2023-01-01,,300
2023-01-04,,100
2023-01-03,A,200
2023-01-04,C,200
2023-01-04,,300
2023-01-04,A,
2023-01-01,C,500
Not a date,A,100
2023-01-03,A,400
2023-01-02,,
Not a date,E,300
2023-01-01,E,not a number
2023-01-04,F,100
2023-01-02,A,300
2023-01-03,F,300
Not a date,F,500
,F,400
Not a date,F,100
2023-01-02,D,300
2023-01-01,,300
2023-01-03,,
2023-01-02,D,100
2023-01-04,A,300
2023-01-03,D,300
Not a date,A,300
2023-01-02,E,200
Not a date,,200
Not a date,B,400
Not a date,C,500
2023-01-01,,
Not a date,D,
2023-01-04,D,100
2023-01-04,E,500
2023-01-03,D,500
,A,
Not a date,A,200
Not a date,B,400
2023-01-02,B,500
2023-01-01,,
,B,500
2023-01-03,A,300
,F,100
Not a date,F,400
2023-01-02,B,
2023-01-01,B,100
2023-01-03,A,200
,E,500
2023-01-03,,500
Not a date,D,not a number
2023-01-03,,100
2023-01-02,C,200
2023-01-03,F,
2023-01-04,F,not a number
2023-01-02,A,not a number
,,300
2023-01-01,A,not a number
2023-01-01,C,not a number
Not a date,,300
Not a date,C,500
2023-01-04,B,500
,,400
2023-01-01,C,not a number
2023-01-01,D,100
2023-01-01,D,500
2023-01-01,F,200
2023-01-03,D,
,,100
2023-01-02,D,400
2023-01-02,D,not a number
2023-01-04,B,300
2023-01-03,F,400
2023-01-01,A,100
2023-01-01,F,300
Not a date,F,200
Not a date,F,300
2023-01-04,C,300
2023-01-01,A,200
2023-01-04,C,500
2023-01-03,B,500
2023-01-02,B,300
2023-01-01,E,
,E,300
2023-01-03,B,400
2023-01-01,B,
,C,500
Not a date,B,200
2023-01-04,,not a number
Not a date,A,not a number
2023-01-02,C,300
Not a date,B,300
2023-01-01,C,not a number
,C,400
Not a date,D,400
2023-01-01,E,400
2023-01-02,C,100
,F,200
Not a date,,100
2023-01-04,,300
2023-01-04,C,400
,F,400
2023-01-04,,not a number
Not a date,D,not a number
Not a date,B,
,C,400
Not a date,D,500
2023-01-01,A,not a number
2023-01-02,D,200
2023-01-04,E,100
2023-01-01,E,200
,B,not a number
2023-01-04,F,400
2023-01-01,B,300
Not a date,,500
,F,not a number
,F,200
2023-01-04,F,300
Not a date,F,not a number
2023-01-04,E,400
2023-01-03,,
2023-01-01,E,400
2023-01-03,C,400
2023-01-01,,400
2023-01-02,E,not a number
,B,
2023-01-04,E,500
2023-01-02,,500
2023-01-02,,200
,B,not a number
,A,
2023-01-01,,
2023-01-03,E,400
Not a date,B,500
2023-01-01,F,not a number
Not a date,,300
2023-01-02,D,500
Not a date,F,500
2023-01-03,C,
2023-01-01,,200
,B,500
2023-01-03,F,300
2023-01-03,E,400
2023-01-01,E,100
,,200
2023-01-03,A,300
,D,200
2023-01-04,,not a number
2023-01-04,B,400
2023-01-04,F,500
Not a date,D,not a number
2023-01-03,A,500
2023-01-01,,
2023-01-01,C,300
Not a date,D,400
2023-01-01,A,100
2023-01-04,,100
2023-01-03,,500
2023-01-01,B,not a number
2023-01-01,,
2023-01-02,C,400
2023-01-02,,400
2023-01-02,E,300
2023-01-03,A,not a number
2023-01-04,E,100
,,300
2023-01-04,C,200
2023-01-04,A,400
2023-01-03,A,100
2023-01-03,,300
2023-01-02,C,500
2023-01-01,B,200
Not a date,A,300
Not a date,C,500
,D,100
2023-01-01,E,100
,A,200
2023-01-02,D,500
,A,400
2023-01-01,B,
2023-01-01,,
Not a date,C,100
2023-01-02,A,not a number
2023-01-03,C,400
,F,400
Not a date,A,
,B,300
,B,300
2023-01-03,,100
2023-01-02,,400
2023-01-01,D,300
2023-01-04,B,500
,C,500
2023-01-04,F,500
2023-01-02,B,500
2023-01-04,A,400
,B,500
2023-01-03,F,400
2023-01-04,C,
2023-01-02,A,100
2023-01-02,D,100
2023-01-03,D,500
2023-01-04,D,500
2023-01-04,,500
2023-01-01,A,100
Not a date,D,300
2023-01-02,,100
2023-01-01,B,500
2023-01-02,A,300
2023-01-01,A,300
Not a date,A,200
2023-01-01,E,
2023-01-02,,400
2023-01-04,C,
2023-01-02,E,500
,E,400
2023-01-03,E,200
2023-01-03,C,400
,E,500
2023-01-03,D,200
2023-01-03,A,400
Not a date,A,100
2023-01-04,,300
2023-01-04,B,
2023-01-02,F,200
,D,100
2023-01-01,C,500
2023-01-02,F,300
2023-01-02,A,
2023-01-02,E,200
2023-01-02,,300
2023-01-04,,not a number
